id,source,hyperlink,building_type,building,vacancy_rate,household_size,all_uses,du_density,emp_density,Pct_SF_Large_Lot,Pct_SF_Small_Lot,Pct_Attached_SF,Pct_MF_2_to_4,Pct_MF_5_Plus,Pct_Emp_Office_Svc,Pct_Educ_Svc,Pct_Medical_Svc,Pct_Public_Admin,Pct_Retail_Svc,Pct_Restaurant,Pct_Accommodation,Pct_Arts_Entertainment,Pct_Other_Svc,Pct_Manufacturing,Pct_Transport_warehouse,Pct_Wholesale,Pct_Construction_Util,Pct_Agriculture,Pct_Extraction,percent_of_building_type,floors,total_far,parking_spaces,parking_structure_square_feet,residential_efficiency,residential_lot_square_feet,square_feet_per_du,retail_efficiency,retail_square_feet_per_employee,office_efficiency,office_square_feet_per_employee,industrial_efficiency,industrial_square_feet_per_employee,misc_percent_of_retail_use,retail_percent_of_retail_use,restaurant_percent_of_retail_use,grocery_percent_of_retail_use,hardscape_percent,irrigated_percent,impervious_roof_percent,impervious_hardscape_percent,pervious_hardscape_percent,softscape_landscape_percent,id
147,0,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=old+palo+alto+&sll=37.734653,-122.468027&sspn=0.024131,0.038581&ie=UTF8&hq=&hnear=Old+Palo+Alto,+Palo+Alto,+California&t=h&z=15",SACOG Very Low Density Residential,"Estate Lot (Average, Old Palo Alto)",0.031,3.41,"Single Family Large Lot, , ",2.178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2,0.2,8.712,0,1,20000,5000,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.17,0.5,0,0,0,0,21147
148,0,0,SACOG Very Low Density Residential,"Estate Lot (Daybreak Estate, South Jordan)",0.031,2.81,"Single Family Large Lot, , ",4.444444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2,0.327926,17.777778,0,1,9801,3214,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.3,0.5,0,0,0,0,21148
149,0,0,SACOG Very Low Density Residential,"Estate Lot (Windemere Estate, San Ramon)",0.031,3.41,"Single Family Large Lot, , ",4.187656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2,0.476447,16.750625,0,1,10402,4956,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.37,0.5,0,0,0,0,21149
150,0,#VALUE!,SACOG Rural Residential ,"Rural Residential (SACOG 1. Rural Res, 1-2 floors)",0.031,3.41,"Single Family Large Lot, , ",0.5445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0.068871,1.6335,0,1,80000,2500,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.05,0.5,0,0,0,0,22150
151,0,0,SACOG Rural Residential ,"Rural Residential (SCAG Rural, 1-2 floors)",0.031,2.81,"Single Family Large Lot, , ",0.27225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,0.068871,0.81675,0,1,160000,3000,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.04,0.5,0,0,0,0,22151
152,0,0,SACOG Rural Residential ,"Rural Residential (Prairie Crossing Rural SF, Grayslake)",0.031,3.41,"Single Family Large Lot, , ",1.512447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0.138815,4.537342,0,1,28801,3998,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.1,0.5,0,0,0,0,22152
153,0,0,SACOG Rural Residential ,"Rural Residential (SEGA Rural, 1-2 floors)",0.031,2.81,"Single Family Large Lot, , ",0.5445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0.068871,1.6335,0,1,80000,3000,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.05,0.5,0,0,0,0,22153
154,0,#VALUE!,SACOG Farm Home,Rural/Ranchette (AFT 1.5 acre lot),0.031,3.41,"Single Family Large Lot, , ",0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2,0.038261,3.333333,0,1,65340,3500,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.04,0.5,0,0,0,0,23154
157,0,0,SACOG Farm Home,"Rural Residential (Prairie Crossing Rural SF, Grayslake)",0.031,3.41,"Single Family Large Lot, , ",1.512447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0.138815,4.537342,0,1,28801,3998,0.85,750,0.85,350,0.85,1000,0,0,0,0,0.1,0.5,0,0,0,0,23157
174,0,0,SACOG CBD Office,"High-Rise Office (AC Mid Rise Comm/MU, 22+5 floors)",0.0635,0,", Office Services, ",0,850.568429,0,0,0,0,0,0.92,0,0,0,0.0328,0.0056,0,0.002912,0.038688,0,0,0,0,0,0,0.3,27,6,222.156,73311.48,0.85,0,1000,0.85,538,0.85,250,0.85,1000,0.52,0.34,0.07,0.07,0.22,0.2,0,0,0,0,25174
178,Heller Manus,0,SACOG CBD Office,"High-Rise Office (55 Second Street, San Francisco)",0.0635,0,", Office Services, ",0,2143.06488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,26,14.47,191.56,63214.8,0.85,0,1000,0.85,500,0.85,250,0.85,1000,0.52,0.34,0.07,0.07,0.9,0.5,0.9,0,0,0,25178
179,0,0,SACOG CBD Office,High-Rise Office (SACOG 46. CBD Ofice),0.0635,0,", Office Services, ",0,486.632718,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.63,20,3.37,62.38881,20588.3073,0.85,0,1000,0.85,500,0.85,250,0.85,1000,0.52,0.34,0.07,0.07,0.17,0.2,0,0,0,0,25179
184,0,0,SACOG High-Intensity Office,"Mid-Rise Office (SCAG City Center Office, 6-15 floors)",0.0635,0,", Office Services, ",0,312.605229,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.3,11,3,55.539,18327.87,0.85,0,1000,0.85,500,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.27,0.3,0,0,0,0,26184
185,ZGF,0,SACOG High-Intensity Office,"Mid-Rise Office (EPA Headquarters (Region 8), Denver)",0.0635,0,", Office Services, ",0,590.300229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,9,5.58,31.68,10454.4,0.85,0,1000,0.85,500,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.62,0.5,0,0,0,0,26185
186,0,0,SACOG High-Intensity Office,Mid-Rise Office (SACOG 8. Hi Intensity Office),0.0635,0,", Office Services, ",0,203.198688,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.55,10,1.68,31.10184,10263.6072,0.85,0,1000,0.85,500,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.17,0.2,0,0,0,0,26186
187,0,#VALUE!,SACOG Moderate-Intensity Office,Low-Rise Office (AC Low Rise Office),0.0635,0,", Office Services, ",0,275.286245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,4,2,74.052,24437.16,0.85,0,1000,0.85,538,0.85,269,0.85,1000,0.52,0.34,0.07,0.07,0.5,0.4,0,0,0,0,27187
188,Pickard Chilton,0,SACOG Moderate-Intensity Office,"Low-Rise Office (CalPERS Headquarters, Sacramento)",0.0635,0,", Office Services, ",0,474.990686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,6,4.49,177.94,58720.2,0.85,0,1000,0.85,500,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.3,0.3,0.3,0,0,0,27188
191,HOK,0,SACOG Moderate-Intensity Office,"Low-Rise Office (Symantec Headquarters, Culver City)",0.0635,0,", Office Services, ",0,124.40736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,5,1.26,155,51150,0.85,0,1000,0.85,500,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.25,0.3,0,0,0,0,27191
192,0,0,SACOG Moderate-Intensity Office,Low-Rise Office (SACOG 98. Mod Inten. Office),0.0635,0,", Office Services, ",0,123.370632,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.4,4,1.02,37.76652,12462.9516,0.85,0,1000,0.85,500,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.26,0.4,0,0,0,0,27192
193,GGLO,0,SACOG Moderate-Intensity Office,"Low-Rise Office (R.D. Merrill Building, Seattle)",0.0635,0,", Office Services, ",0,291.976457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,3,2.76,78.57,25928.1,0.85,0,1000,0.85,500,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.92,0.5,0,0,0,0,27193
194,0,0,SACOG Moderate-Intensity Office,"Low-Rise Office (SEGA Low Rise Office, 4-6 floors)",0.0635,0,", Office Services, ",0,105.788571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4,1,37.026,12218.58,0.85,0,1000,0.85,500,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.25,0.3,0,0,0,0,27194
195,0,0,SACOG Regional Commercial/Office,"Main Street Commercial/MU Low (4185 Piedmont Avenue, Oakland) (Dentist Office)",0.0635,0,", Office Services, ",0,133.998857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,1.9,78,0,0.85,5000,750,0.85,500,0.85,525,0.85,1000,0.52,0.34,0.07,0.07,0.4,0.15,0.4,0,0,0,28195
196,0,0,SACOG Regional Commercial/Office,"Main Street Commercial/MU Low (1853 Solano Avenue, Berkeley) (Zachary's Pizza)",0.0635,0,", Retail Services, ",0,56.420571,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0,0.52,0,0,0,0,0,0,0.5,1,0.8,29.6208,0,0.85,7117,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,28196
199,0,0,SACOG Regional Commercial/Office,"Parking Structure + Ground-Floor Retail (8th and Hope, Los Angeles CA)",0.0635,0,", Retail Services, ",0,39.6396,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.026,0.494,0,0,0,0,0,0,0.15,7,6.5,632,208560,0.85,7117,750,0.07,500,0.2,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,28199
200,0,0,SACOG Regional Commercial/Office,"Main Street Commercial/MU Low (960 Cole Street, San Francisco) (Alpha Market)",0.0635,0,", Retail Services, ",0,63.473143,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.26,0.26,0,0,0,0,0,0,0.05,1,0.9,3.33234,0,0.85,3600,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,28200
201,0,0,SACOG Regional Commercial/Office,"Main Street Commercial/MU Low (1601 N Main Street, Walnut Creek) (MU Instrument Sales)",0.0635,0,", Office Services, ",0,87.275571,0,0,0,0,0,0.25,0,0,0,0.3075,0.0525,0,0.0195,0.3705,0,0,0,0,0,0,0.05,2,1.1,4.07286,0,0.85,8196,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.98,0.5,0.98,0,0,0,28201
202,0,0,SACOG Regional Commercial/Office,"Main Street Commercial/MU Low (1616 N Main Street, Walnut Creek) (MU Crepe Vine)",0.0635,0,", Office Services, ",0,110.020114,0,0,0,0,0,0.4,0,0,0,0.246,0.042,0,0.0156,0.2964,0,0,0,0,0,0,0.05,2,1.3,4.81338,0,0.85,6956,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.5,0.15,0.5,0,0,0,28202
203,0,0,SACOG Parking Structure w/Ground Floor Retail,"Parking Structure + Ground-Floor Retail (15th and Pearl Structure, Boulder, CO))",0.0635,0,", Office Services, ",0,69.592286,0,0,0,0,0,0.5,0,0,0,0.205,0.035,0,0.0182,0.2418,0,0,0,0,0,0,0.3,6,5.5,726,239580,0.85,5000,750,0.1,500,0.2,525,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,29203
204,0,0,SACOG Parking Structure w/Ground Floor Retail,"Parking Structure + Ground-Floor Retail (8th and Hope, Los Angeles CA)",0.0635,0,", Retail Services, ",0,39.6396,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.3,7,6.5,632,208560,0.85,7117,750,0.07,500,0.2,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,29204
205,0,0,SACOG Parking Structure w/Ground Floor Retail,Parking Structure + Ground-Floor Retail (3),0.0635,0,", Retail Services, ",0,21.78,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.4,3,2.5,381.15,125779.5,0.85,6956,750,0.1,500,0.2,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,29205
206,0,0,SACOG Parking Structure,Parking Structure (1),0.0635,0,", Retail Services, ",0,3.0492,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,4,3.5,528,174240,0.85,5000,750,0.01,500,0.2,525,0.85,1000,0.52,0.34,0.07,0.07,0.88,0.5,0,0,0,0,30206
207,0,0,SACOG Parking Structure,"Parking Structure (Oak & Central, Alameda)",0.0635,0,", , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,2.5,435.6,0,0,19000,0,0.01,500,0.2,400,0.85,0,0,0,0,0,1,0.5,1,0,0,0,30207
208,0,0,SACOG Parking Structure,Parking Structure (2),0.0635,0,", Retail Services, ",0,3.9204,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,5,4.5,660,217800,0.85,7117,750,0.01,500,0.2,350,0.85,1000,0.52,0.34,0.07,0.07,0.9,0.5,0,0,0,0,30208
209,0,0,SACOG Parking Structure,"Parking Structure (Jack London Market, Oakland)",0.0635,0,", , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5,4.5,784.08,0,0.85,0,0,0.01,500,0.2,400,0.85,0,0,0,0,0,0.98,0.5,0.98,0,0,0,30209
210,0,0,SACOG Parking Structure,Parking Structure (3),0.0635,0,", Retail Services, ",0,4.7916,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,6,5.5,792,261360,0.85,6956,750,0.01,500,0.95,350,0.85,1000,0.52,0.34,0.07,0.07,0.92,0.5,0,0,0,0,30210
213,0,0,SACOG Light Industrial - Office,"Office Park High (SACOG Light Indus/Office, 2-4 floors)",0.0635,0,", Office Services, Manufacturing",0,31.736571,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.65,3,0.3,38.8773,0,0.85,0,1000,0.85,750,0.85,300,0.85,700,0.52,0.34,0.07,0.07,0.39,0.5,0,0,0,0,31213
214,0,0,SACOG Light Industrial - Office,"Office Park High (SEGA Office Park 0.35, 2-4 floors)",0.0635,0,", Office Services, ",0,25.9182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,3,0.35,45.35685,4490.32815,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.36,0.5,0,0,0,0,31214
215,0,0,SACOG Light Industrial - Office,Office Park High (SACOG 98. Mod Inten. Office),0.0635,0,", Office Services, ",0,123.370632,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.05,4,1.02,132.18282,13086.09918,0.85,0,1000,0.85,500,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.96,0.5,0,0,0,0,31215
216,0,0,SACOG Light Industrial - Office,"Office Park High (Bishop Ranch BR-3, San Ramon)",0.0635,0,", Office Services, ",0,85.1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,5,0.69,117.98,11680.02,0.85,0,1000,0.85,500,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.76,0.5,0,0,0,0,31216
217,0,0,SACOG Light Industrial - Office,"Office Park High (Bishop Ranch BR-6, San Ramon",0.0635,0,", Office Services, ",0,49.368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3,0.4,49.18,4868.82,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.39,0.5,0,0,0,0,31217
218,0,0,SACOG Light Industrial - Office,"Office Park High (SEGA Low Rise Office, 4-6 floors)",0.0635,0,", Office Services, ",0,123.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,5,1,129.591,12829.509,0.85,0,1000,0.85,500,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.89,0.5,0,0,0,0,31218
224,0,0,SACOG Light Industrial,"Industrial High (SACOG 13. Light Indus, 1-2 floors)",0.0635,0,", Office Services, Manufacturing",0,23.273486,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.15,2,0.33,42.76503,0,0.85,0,1000,0.85,750,0.85,300,0.85,700,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,33224
225,0,0,SACOG Light Industrial,"Office Park Low (Bestronics Bldg, San Jose)",0.0635,0,", Office Services, ",0,29.6208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,1,0.3,43,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,33225
226,0,0,SACOG Light Industrial,Harte-Hanks Building (Valencia Commerce Center),0.0635,0,", Office Services, Manufacturing",0,23.670193,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0.05,1,0.5,43.5,0,0.85,0,1000,0.85,500,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,33226
227,0,0,SACOG Light Industrial,"FedEx Building,Gateway Office Park (South SF)",0.0635,0,", , Manufacturing",0,11.1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1,0.3,81,0,0.85,0,1000,0.85,500,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,33227
228,0,0,SACOG Light Industrial,"Industrial High (SF Produce Markets, San Francisco)",0.0635,0,", , Manufacturing",0,28.69515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,2,0.62,3.67,0,0.85,0,1000,0.85,750,0.85,350,0.85,800,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,33228
229,0,0,SACOG Light Industrial,"Industrial High (Odwalla Distribution Center, Berkeley)",0.0635,0,", , Manufacturing",0,23.14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,1,0.5,2.69,0,0.85,0,1000,0.85,750,0.85,350,0.85,800,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,33229
230,0,0,SACOG Light Industrial,"Industrial High (Lyons Magnus Plant #1, Fresno)",0.0635,0,", , Manufacturing",0,21.752775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,2,0.47,6.04,0,0.85,0,1000,0.85,750,0.85,350,0.85,800,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,33230
232,0,#VALUE!,SACOG Heavy Industrial,"Industrial Low (SEGA Heavy Ind, 1-2 floors)",0.0635,0,", , Manufacturing",0,10.4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,2,0.34,25.17768,0,0.85,0,1000,0.85,750,0.85,400,0.85,1200,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34232
233,0,0,SACOG Heavy Industrial,"Industrial Low (SACOG 14. Heavy Indus, 1-2 floors)",0.0635,0,", , Manufacturing",0,9.4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,2,0.23,17.03196,0,0.85,0,1000,0.85,750,0.85,400,0.85,900,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34233
234,0,0,SACOG Heavy Industrial,"Industrial Low (Pacific Business Center, Fremont CA)",0.0635,0,", , Manufacturing",0,11.84832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,1,0.4,33.8,0,0.85,0,1000,0.85,750,0.85,400,0.85,1250,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34234
235,0,0,SACOG Heavy Industrial,"Industrial Low (Tank Farm Light Industrial, San Luis Obispo)",0.0635,0,", , Manufacturing",0,5.804076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,1,0.29,5.08,0,0.85,0,1000,0.85,750,0.85,400,0.85,1850,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34235
236,0,0,SACOG Heavy Industrial,"Industrial Low (SCAG Heavy Indus, 1-2 floors)",0.0635,0,", Retail Services, Manufacturing",0,15.61263,0,0,0,0,0,0,0,0,0,0.0082,0.0014,0,0.000728,0.009672,0.98,0,0,0,0,0,0.35,2,0.5,37.026,0,0.85,0,1000,0.85,750,0.85,400,0.85,1200,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34236
251,0,0,SACOG Hotel,"Hotel High (Four Seasons, San Francisco)",0.065,1.78,", Accommodation, ",408.378267,408.66606,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,0,0,0,0,0,0,0.24,40,17.1,248.21,81909.3,0.85,0,1000,0.85,550,0.85,300,0.85,1000,0,0,0,0,0.85,0.5,0.5,0.35,0.05,0.1,37251
252,0,0,SACOG Hotel,"Hotel High (Walt Disney World Dolphin, Orlando)",0.065,1.78,", Office Services, ",0,5.097086,0,0,0,0,0,0.09,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.5,27,0.5,39.6,0,0.85,0,1000,0.85,550,0.85,350,0.85,1000,0,0,0,0,0.85,0.5,0.75,0.1,0.05,0.1,37252
253,0,0,SACOG Hotel,"Hotel High (Sheraton Grand, Sacramento)",0.065,1.78,", Accommodation, ",200.386934,67.854521,0,0,0,0,0,0,0,0,0,0,0,0.843,0,0,0,0,0,0,0,0,0.26,27,6.42,87.12,28749.6,0.85,0,1000,0.85,550,0.85,300,0.85,1000,0,0,0,0,0.85,0.5,0.45,0.4,0.05,0.1,37253
257,0,0,SACOG Community/Neighborhood Commercial/Office,"Strip Commercial (SACOG 10. Comm/Nhood Retail, 1-2 floors)",0.0635,0,", Retail Services, ",0,13.82304,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.15,2,0.28,51.8364,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,38257
258,0,0,SACOG Community/Neighborhood Commercial/Office,"Main Street Commercial (Mechanics Bank, Kensington CA)",0.0635,0,", Office Services, ",0,98.736,0,0,0,0,0,0.8,0,0,0,0.081998,0.014,0,0.00728,0.096718,0,0,0,0,0,0,0.24,1,1,57.2,0,0.85,0,1000,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.3,0.15,0.3,0,0,0,38258
259,0,0,SACOG Community/Neighborhood Commercial/Office,"Office Park Low (Bestronics Bldg, San Jose)",0.0635,0,", Office Services, ",0,29.6208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1,0.3,43,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,38259
260,0,0,SACOG Community/Neighborhood Commercial/Office,"Strip Commercial (SCAG Strip Commerical, 1-2 floors)",0.0635,0,", Office Services, ",0,17.03196,0,0,0,0,0,0.3,0,0,0,0.287,0.049,0,0.02548,0.33852,0,0,0,0,0,0,0.24,2,0.3,55.539,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,38260
261,0,0,SACOG Community/Neighborhood Commercial/Office,"Strip Commercial (Cap Metro Strip Commerical, 1-2 floors)",0.0635,0,", Office Services, ",0,12.9591,0,0,0,0,0,0.4,0,0,0,0.246,0.042,0,0.02184,0.29016,0,0,0,0,0,0,0.22,2,0.25,46.2825,0,0.85,0,1000,0.85,1000,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,38261
262,0,0,SACOG Regional Retail ,"Regional Mall (SEGA General Commerical, 1-2 floors)",0.0635,0,", Retail Services, ",0,17.2788,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.05,2,0.35,64.7955,6414.7545,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,39262
263,0,0,SACOG Regional Retail ,"Regional Mall (SACOG 11. Regional Retail, 1-2 floors)",0.0635,0,", Office Services, ",0,18.044004,0,0,0,0,0,0.05,0,0,0,0.3895,0.0665,0,0.03458,0.45942,0,0,0,0,0,0,0.1,2,0.34,62.9442,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,39263
264,0,0,SACOG Regional Retail ,"Main Street Commercial/MU Low (3170 College Avenue, Berkeley) (MU Noah's Bagels)",0.0635,0,", Office Services, ",0,70.525714,0,0,0,0,0,0.5,0,0,0,0.205,0.035,0,0.0182,0.2418,0,0,0,0,0,0,0.25,2,0.8,59,0,0.85,13895,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,39264
265,0,0,SACOG Regional Retail ,"Main Street Commercial (Mechanics Bank, Kensington CA)",0.0635,0,", Office Services, ",0,98.736,0,0,0,0,0,0.8,0,0,0,0.081998,0.014,0,0.00728,0.096718,0,0,0,0,0,0,0.24,1,1,57.2,0,0.85,0,1000,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.3,0.15,0.3,0,0,0,39265
266,0,0,SACOG Regional Retail ,"Regional Mall (Montclair Plaza, San Bernardino)",0.0635,0,", Retail Services, ",0,26.65872,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.1,2,0.54,108.64,10755.36,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,39266
267,0,0,SACOG Regional Retail ,"Regional Mall (Westfield Galleria, Roseville)",0.0635,0,", Retail Services, ",0,24.684,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.08,2,0.5,93.79,9285.21,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,39267
268,0,0,SACOG Regional Retail ,"Regional Mall (Westfield Mission Valley, San Diego)",0.0635,0,", Retail Services, ",0,26.65872,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.13,1,0.54,65.56,6490.44,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,39268
